Step,Scaffold,SMILES,Metadata,SA Score,total_score,ID
2976.0,C=C1C(=O)C23C4CCCC5(CCOC5)CC5(CCCC26OC6CO5)C3CC1[SH+]4,C=C1C(=O)C23C4C(C)CCC5(COC(C)(C)C5)C(C)C5(OC(C(C)(C)O)C6OC62C(O)(C(=C)C)CC5(C)O)C3CC1[S+]4[O-],,8.191267013549805,8.191267013549805,Explorative Behaviour with High Threshold_1643
2962.0,C1CC2CC3C4CCC5C6CC7CC7OCC6CCC5(CCC3C4)C(C1)[SH+]2,COC1CC2(C)COC3(O)C(OC(C)=O)C3(OC(C)C(O)C(C)(C)C)C(C)C2C2CC(OC)C3(O)C(OC(C)=O)C4(C)C(O)C(O)C12C1CC(C)(O)CC([S+]1[O-])C(C)(C)C43O,,8.19001579284668,8.19001579284668,Explorative Behaviour with High Threshold_1644
2952.0,O=C1C=CC(C2OC3C4CC56CC7CCC8C(=O)CCC8CC5[SH+]OC(C2O4)C3C6CC7)O1,C=C(C)C12CC34C(O)C5CCC3C3(C)C1OC(C1(C)C=CC(=O)O1)C(C(=C)C)(O2)C3O[S+]([O-])C4C(O)C1C(C)(C)C(C)(O)C(=O)C1(O)C(C)(O)C5,,8.189923286437988,8.189923286437988,Explorative Behaviour with High Threshold_1645
2989.0,O=C(C=Cc1ccoc1)OC1CCC2C1CCC1C2CCC2C1CC13COC4CC1CCC1C(=O)CC1CCC3C[SH+]C42,CC(=O)OC1C(O)C2(C)C(C)(C)C3(O)OCC24CC2C(C)(CCC5(O)C6CCC(OC(=O)C=Cc7ccoc7)C6(C)CC(OC(C)=O)C25O)C3[S+]([O-])CC4(C)C(C)C(OC(C)=O)C2(O)C(C)(C)C(=O)C12O,,8.189501762390137,8.189501762390137,Explorative Behaviour with High Threshold_1646
2966.0,O=C1OC2C=CC3OC2OCC2C(CC32)CC12C1CCCC23CC(CC2CCCC2)(O3)[SH+]1,C=CCCC12CC3(O)C4C=CC(OC(=O)C5(C6CC(C)CC57OC(C(NC(C)=O)C5CCCC5)([S+]6[O-])C7(C)Cl)C1(C)C)C(C(=C)C)(O4)OC(C)(C)C32,,8.187211036682129,8.187211036682129,Explorative Behaviour with High Threshold_1647
2972.0,O=C1C=CC2CC3C4C25CC=CCC(C5)C1C31CCC([SH+]1)C1CC42OC2CCCO1,CC1=CC(C)C23C4C=CC(=O)C(C(O)(C1)C2O)C12C(O)CC([S+]1[O-])C1(C)CC5(OC5C(O)C(O)C(C)(C)O1)C3(C)C2C4(C)C,,8.186564445495605,8.186564445495605,Explorative Behaviour with High Threshold_1648
2990.0,C=C1CC2CC3CCC(O3)C34OC5OC67CCC(CC5[SH+]C3C12)C(CCC64)C7,C=CC(C)(C)C1C(O)C2(C)CC34CC(C)(C)C2CC2[S+]([O-])C5(O)C6(O)C(=C)C(O)C6(O)C(O)C6(C)OC(C)(C(O)C6(C)C)C5(OC2(C)O3)C14O,,8.185975074768066,8.185975074768066,Explorative Behaviour with High Threshold_1649
2962.0,O=C1C2OCC3[SH+]CC4(C3CCCCC24)C2CC3OC3C3CC14COC(C4)C32,C=C(C)C(=O)OC1C(O)C2C3(C)OC(O)C4C(CC1(C)OC)C2(C[S+]4[O-])C1CC2(O)OC2(C(C)C)C2CC4(C3=O)C(O)OC(C4O)C12C,,8.18560791015625,8.18560791015625,Explorative Behaviour with High Threshold_1650
2992.0,C=C1C(=O)C23CC4[SH+]C5C6C(=O)CC=C6CC(=O)C5(C4CC2=O)C2(OCCC2=O)C2OCC2CC13,C=CC1(C)CC(=O)C2(O1)C1OC(C)(C)C1CC1C(=C)C(=O)C13CC1[S+]([O-])C4C5(C)C(=O)CC=C5C(C)(CC)C(=O)C42C1(COC(C)(C)O)C(C)(C)C3=O,,8.185422897338867,8.185422897338867,Explorative Behaviour with High Threshold_1651
2989.0,C1CCC23CCC4OC(OC5[SH+]C2COCC4CC2C4CCC2C5O4)C3C1,C=CC1(C)CCC23CCC4(C)OC(OC5(C(=C)C)C6OC7(C)C(OC(C)=O)C(C)(C(C)C)C6(OC)C7(O)CC4C(C)(C)OCC2[S+]5[O-])C3(O)C1O,,8.185357093811035,8.185357093811035,Explorative Behaviour with High Threshold_1652
2960.0,C=C1CC23CC1CC1=CCOC1OC2C1OCOC24CCC5(C2)OC(=O)C(=C)C5C=C4C(C3)[SH+]1,C=C1C(=O)OC23C1C=C1C(CC2(C)O)(OC(C)(C)OC2[S+]([O-])C1(C)C(O)(C(C)C)C14C(OC(C)=O)C(=C)C(CC5=CC(OC)OC5OC21C)C4(C)C)C3OC(C)=O,,8.184326171875,8.184326171875,Explorative Behaviour with High Threshold_1653
2987.0,C=C1CC23CCC4[SH+]CC5CCC6C(C7CCC(C8CCC9CCCC98)C7=O)C(C2CO1)C3CC546,C=C1OC(C)C2C3C(O)(C4C(=O)C(C(=C)C)(C5(C)C(OC(C)=O)C(O)C6(C(C)(C)O)CC(C)(C)CC56C)C(OC(=O)NCC)C4(C)C)C4(O)C(O)C(C(C)(C)O)C5(C)C[S+]([O-])C6CCC2(C1O)C3(OC(C)=O)C(C)C654,,8.18360424041748,8.18360424041748,Explorative Behaviour with High Threshold_1654
2981.0,O=C1CCC2C3C1CC1(CCCC(CC1)C1OCOC13)C1[SH+]N2C(=O)C2C3OC3C(=O)OC21,CCC1(OC)C(O)C23CC(O)CC1(C)C1OCOC1C1(O)C(C(=O)C(COC)(OC)C(O)C1(O)N1C(=O)C4C5OC5C(=O)OC4C2[S+]1[O-])C3O,,8.182011604309082,8.182011604309082,Explorative Behaviour with High Threshold_1655
2999.0,O=C1CCCC23OCC4(CC(=O)C5C2COC2CC6CCC7C(CCC78CCOC8)C65OC4[SH+]2)C13,COC1OC23CCCC(=O)C2C12C(C)C(=O)C1(O)C45OC2[S+]([O-])C(O)(OCC31O)C(O)C4CCC1(C)C5C(C(C)(O)CO)CC12C(O)COC2O,,8.1817045211792,8.1817045211792,Explorative Behaviour with High Threshold_1656
2993.0,C=C1C(=O)C=CC2C1C1CCC34COCOC5CC2C3(CC2COC2CC4[SH+]5)C1Cc1ccoc1,C=C1C(=O)C=CC2(C)C1C1(C)CC(OC)C34COC(C)OC5(C)C(O)C2(O)C3(C(C(O)C(C)(C)O)C2C(C(C)(O)CO)OC2(C(C)OC(C)=O)C(C)(C)C4[S+]5[O-])C1C(O)c1ccoc1,,8.18110466003418,8.18110466003418,Explorative Behaviour with High Threshold_1657
2951.0,O=C1CC2OC(=O)C3CCC4CC5CC6OC78CCCOC(CC(=O)O7)C(CC8)C6C(CC(=O)C4C(O1)C23)[SH+]5,CC(=O)OC1CC23CCC(C)(C4C5C(C)C(=O)C6(O)C7(C)OC(=O)CC8OC(=O)C(C)(C(O)C(C=C(C)C)C6(O)C(O)C(O)([S+]5[O-])C(C)(O)C4O2)C87)C(C)(CC(=O)O3)OC1C(C)=O,,8.180964469909668,8.180964469909668,Explorative Behaviour with High Threshold_1658
2992.0,C1=C2CC3CC4CC4C4C(CC2CC2OCC12)[SH+]C1CC3CCC2OCCC2C14,C=CC(C)(C)OC1C2[S+]([O-])C3(C)C(O)C4(O)C(O)C(C)C5(O)OC(C)(C)CC5C3(O)C2(C)C2(O)C(O)C2(O)C(O)C4(C)C(O)C2=CC3C(C)(C)OC3(C(=O)OC)C(C)(O)C21CC(=O)OC,,8.1799898147583,8.1799898147583,Explorative Behaviour with High Threshold_1659
2966.0,c1oc2c3c1CC1C2CCC24CC15C2[SH+]CC5(O4)C1CC(C3)c2cocc21,COC12Cc3c4coc3C3(C)C(O)(O)C(O)C56CC7(C5[S+]([O-])CC7(O6)C(O)(c5c(O)oc(O)c51)C2(C)C)C3(O)C4,,8.179890632629395,8.179890632629395,Explorative Behaviour with High Threshold_1660
2971.0,C=C1C(=O)OC2C1C1C3C=NOC3OC3C4CCC(=O)C5CC(C5)([SH+]4)C3CCC13COCC=CC23,C=C(C)C12C(=O)CC(C)(C)C3C4OC5ON=C(CN(C)C)C5C5(C)C6(O)C(=C)C(=O)OC6C6C=CC(C)(C)OCC65C(OC(C)=O)C(OC(C)=O)C4(C)C(C1O)(C2OC(C)=O)[S+]3[O-],,8.178449630737305,8.178449630737305,Explorative Behaviour with High Threshold_1661
2970.0,C=C1CCCC1CC(=O)C1CC23CCCC1C14C5CCOC2C(=O)C5OC3[SH+]CC1C4OC(=O)c1cccnc1,C=C1CC(O)C(C(C)C)C1CC(=O)C1(C)C(O)C23C(OC)CC(C)C1(C)C14C(OC(=O)c5cccnc5)C1(C)C(O)[S+]([O-])C2OC1C(=O)C3(C)OC(C)(C)CC14O,,8.177390098571777,8.177390098571777,Explorative Behaviour with High Threshold_1662
2991.0,C=C1CC2CCCCC23COC2CC4OC15CCCC5C(=O)[SH+]C3COC(=O)C24,C=CC1(C)CCC23COC4(C)CC5(C=C)OC6(C(=C)C(OC(C)=O)C2(O)C1O)C(O)C(OC(C)=O)C(C)C6(O)C(=O)[S+]([O-])C3COC(=O)C45O,,8.17694091796875,8.17694091796875,Explorative Behaviour with High Threshold_1663
2944.0,C=C1C(=O)OC2C1CC13OC4C(CC45CCC4CC6COC(CC5C4)C6=O)[SH+]C2C1OC1CCC(=C)C3C1,C=C1C(=O)OC2C1C(O)C13OC4C(C(OC(C)=O)C45C(C)CC4C(O)C6(C)C(=O)C(O)(OC6C(C)(C)O)C(O)C5(O)C4(C)O)[S+]([O-])C2C1(O)OC1(C)CCC(=C)C3C1(C)C,,8.175332069396973,8.175332069396973,Explorative Behaviour with High Threshold_1664
2989.0,C=C1C(=O)C23CCC45C(CCCC4C12)CC1(C2OC24C=CCCC4)CC(OCO1)[SH+]C5COC3,C=C1C(=O)C23CCC45C(C(OC)OC2(C)C)[S+]([O-])C2OC(C)OC(C6(O)OC67C=CC(OC(C)=O)C(OC(C)=O)C7(C)C)(C2OC(C)=O)C(O)C4(O)C(C)C(OC(C)=O)C(O)C5(O)C13O,,8.174576759338379,8.174576759338379,Explorative Behaviour with High Threshold_1665
2992.0,C=C1C2CC3CC(=O)C(=C)C4(C3)C3CC(CC45CCCC1C5[SH+]3)O2,C=C1C2CC(C)C(O)C34CC5(OC)CC([S+]([O-])C23CO)C42C(=C)C(=O)CC(OC)(C2O)C(C)(CCC=C(C)C)C1(O)O5,,8.17435073852539,8.17435073852539,Explorative Behaviour with High Threshold_1666
2945.0,O=C1OC2[SH+]CC3CCC1C3C13CC(CO1)OC2OC31C=CC(=O)C1C1CO1,C=C(C)C12CC(C)(C)C3C[S+]([O-])C(OC1=O)C1(O)OC4(C)CC(OC4(C)O)(C4(C=C(C)C(=O)C4(O)C4OC4(C)C)O1)C32O,,8.173635482788086,8.173635482788086,Explorative Behaviour with High Threshold_1667
2969.0,C=C1CCC2[SH+]C3C(=O)C=CC34COC35C(=CC(=O)CC3O4)C3C=C(CC12)C5C(OC(=O)C1CCCO1)CCCC3,C=C1CC(O)C2(O)C1CC1=CC3CC(C)(C)CC(O)C(OC(=O)C4CC(C)C(C)(C)O4)C1(C)C14OC(C)(C)C5(C=CC(=O)C5(C)[S+]2[O-])OC1(C)CC(=O)C(C)=C34,,8.173432350158691,8.173432350158691,Explorative Behaviour with High Threshold_1668
2991.0,C1=CC23[SH+]CC(COCC2C1)C12CCC4C(CCC43)C1C1CCCC1C2,COC1CC2(C)C3C(O)CC2C2(O)C1(C1COC(C)(OC)C4CC=CC43[S+]([O-])C1)C(O)C1(C)C(O)(C(C)C)C(OC(C)=O)C(C(C)(C)O)C12OC(C)=O,,8.17233657836914,8.17233657836914,Explorative Behaviour with High Threshold_1669
2989.0,O=C1COC2[SH+]CCC3CCC4C(C(C5CC5)CC324)C2C3CC(COC12)C3,C=C(C)C1(O)C[S+]([O-])C2OC(C)(C)C(=O)C3(O)OC(O)(CC(C)CC=C(C)C)C4(OC(C)=O)CC(C)(C3C3(O)C(C)(C5CC5(C)C)C(OC(=O)CC)C25C1(O)C(C(C)C)C(O)C35O)C4(C)C,,8.172060012817383,8.172060012817383,Explorative Behaviour with High Threshold_1670
2993.0,C1CCC(OC23C4COC2CC(C4)C24CCCC2[SH+]C3CC23OC2CC4CCC2CC23)OC1,C=CC12CC3(C(=C)C)COC(O)(C1O)C3(OC1OC(CO)C(O)C(O)C1O)C1(C)CC34OC3(C)C(O)C(O)(C(O)C(C)(C)C3(O)CC34)C23CC(Cl)C(OC)C3[S+]1[O-],,8.170902252197266,8.170902252197266,Explorative Behaviour with High Threshold_1671
2952.0,O=C1C=C2CC3[SH+]C(C2CC1)C1COC2CC(C4C=CC5(OCC5=O)C4C3=O)C3CCC1CC23,CC(=O)OC1C2(O)OCC3(C)C4[S+]([O-])C(C(=O)C5(O)C(C=CC56OCC6=O)C1(C)C1(C)CC(O)C3(C(C)=O)CC21O)C(C)C1=CC(=O)C(C(C)=O)CC14C,,8.169511795043945,8.169511795043945,Explorative Behaviour with High Threshold_1672
2966.0,C=C1CCC2OCC3[SH+]COC4C5COC36COC3C4C5C6C3C12,C=C1C(O)CC2(OC)OCC3[S+]([O-])COC4(O)C5C(C)(C)OC36C(O)OC3(C(C)C)C(C12)C6(O)C5(O)C43C,,8.16948127746582,8.16948127746582,Explorative Behaviour with High Threshold_1673
2982.0,C1CCC(C2CCC3=C4C2CCC([SH+]C3)C23CCC5CCCC6OC6CCOC(OC42C5)O3)C1,CC(=O)C1(O)CCC(C)(C)C1C1(O)C2(C)CCC3[S+]([O-])CC(=C2C24OC5OC(C)CC6(C)OC6(C(=O)O)C(C)CCC(CC(C)C32O5)C4(C)C)C(C)(CCC=C(C)C)C1(O)C(C)C,,8.16921329498291,8.16921329498291,Explorative Behaviour with High Threshold_1674
2977.0,O=C1OC23CCC4CCC1C2C12OC(C4)C4CCCC41C3[SH+]2,CC1C(O)C2(O)CC(O)C3(C)C(=O)OC14C3C13OC(C5C(C)(C)C(O)C(O)(O)C51C4[S+]3[O-])C2(C)C,,8.169000625610352,8.169000625610352,Explorative Behaviour with High Threshold_1675
2936.0,C=C1C2=CCCC2CCC2CC3OCC4CCC35C(O4)[SH+]CC3CCC(C3)OC2C15,C=C1C2=CC(O)C(C)(O)C2(O)C(O)C(C)C2C3OC4(CO)C(O)CC(O)(C[S+]([O-])C5OC6(C)CCC5(C13)C(OC6O)C2(C)C)C4(C)C,,8.16887092590332,8.16887092590332,Explorative Behaviour with High Threshold_1676
2980.0,C1CC2CCC3(CCCC3)CC3[SH+]CC4C5CC6COC4C(O6)C23C5C1,CC(=O)OC1C2OC3(C(C)=O)C(OC2(C)C)C2C[S+]([O-])C4CC5(C(C)(OC(C)=O)CC(OC(C)=O)C5(O)C(C)(C)O)C(C)(O)C(OC(C)=O)C5(O)C(O)C(C)(OC(C)=O)C(OC(C)=O)C(C)(C21O)C435,,8.168673515319824,8.168673515319824,Explorative Behaviour with High Threshold_1677
2993.0,O=C1CC(=O)C2OC1C(=O)C1CC3[SH+]C4CC35CC4CCC5C3OC3CC12,C=C(C)C1C(=O)C2OC(C)(C1=O)C1(O)C(O)C3(C(=C)C)OC3C3(O)C(O)C(C(C)C(O)C=CC(C)C(=O)O)C4(C)CC35CC4[S+]([O-])C5CC1(O)C2=O,,8.16771125793457,8.16771125793457,Explorative Behaviour with High Threshold_1678
2982.0,C1=CC2OC3(CC2=CO1)C1CC2CC4(CCC([SH+]1)C(C=CO4)C31Cc3cocc3O1)C2,C=C(C)C1(C)CC23CC(C2)C(C)(C)C2[S+]([O-])C1(O)C(C=C(CO)O3)C1(Oc3coc(O)c3C1(C)O)C21OC2(OC)C=COC=C2C1O,,8.16575813293457,8.16575813293457,Explorative Behaviour with High Threshold_1679
2962.0,O=C1CC2C3CCCC3OC3[SH+]CCCC4C5CCCC36C(=O)C(c3ccoc3)(O5)C2C1CC46,COC12CC(C(C)=O)C[S+]([O-])C3OC4(O)C(C(C)(O)CC4(C)O)C4(O)C(CC(C)C)C(=O)C5(O)C(OC(C)=O)C1C31C(=O)C(c3ccoc3)(OC2(C)CCC1C(C)(C)C)C54,,8.165614128112793,8.165614128112793,Explorative Behaviour with High Threshold_1680
2984.0,C=C1CC23C[SH+]C4CCC5C6CCCC6CC5C(CCOC(=O)c5ncco5)C1CCC41CCCC2C3CC1,C=C1CC23C[S+]([O-])C4C(O)CC5(C)C(O)(C(C(O)COC(=O)c6ncco6)C1CCC41C(O)CCC2(C)C3(C)CC1OC)C(O)C1(C)C(O)CC(O)C15O,,8.165603637695312,8.165603637695312,Explorative Behaviour with High Threshold_1681
2966.0,O=C1CC[SH+]C2CC3CC4CCCC4C3C3CC24CC(=O)C2CCC3(C2)C(OC1)O4,C=C(C)C1CC23C4OC(C(N)=O)C(=O)C(O)(C(C)CC)C(O)[S+]([O-])C5CC6C(C)C7CCC(C)C7C6(C(=O)O)C2CC5(CC(=O)C1(O)C3O)O4,,8.165332794189453,8.165332794189453,Explorative Behaviour with High Threshold_1682
2963.0,C=C1C2CC(CCO2)CCC12OC1CC3C(=O)CCC3C3COC4CC(CC3=O)C4CC2[SH+]1,C=CC1(C)CC2(O)C3COC4CC(C(C)(O)C3=O)C4(C)CC3[S+]([O-])C(C(=C)C)(CC2(O)C1=O)OC31CCC2(C)C(OC(C)=O)COC(O)(C1=C)C2(C)C,,8.16530704498291,8.16530704498291,Explorative Behaviour with High Threshold_1683
2997.0,O=C1CC1C1OC2CC3COCC31OC1CCC13C1CCCC3C2CC[SH+]1,CC(=O)OC1(C)C(O)C2(O)C3OC(O)(C4C(=O)C4(C)C)C4(OC5(C)CCC56C(CC(C)CC26O)[S+]1[O-])C(C)(C)OC(OC(C)(C)C)C4(OC(C)=O)C3(C)C,,8.164597511291504,8.164597511291504,Explorative Behaviour with High Threshold_1684
2989.0,O=C1CCC2(CCCC34OC5OC2CC[SH+]C2CCC6CCCC3C62OC4OC5OC2CCCCO2)O1,CC1CC2[S+]([O-])CCC3(C)OC4(C)OC5(C(OC4OC4OC(C(=O)O)C(O)C(O)C4O)OC24C1CC(O)C(C)C54)C(C)C(O)C(C)C31CCC(=O)O1,,8.163559913635254,8.163559913635254,Explorative Behaviour with High Threshold_1685
2938.0,C=C1CCC2C34CCCC3CCC(O4)C3CCC4[SH+]OC5CCC(=O)C(CC13)C542,C=CCCC1(C)CC2O[S+]([O-])C3CCC4C5(C)CCC6C(C(C)(C)O)CC(OC)C6(O5)C5(O)CC(O)C(=C)C4(O)C(O)C(O)(C1=O)C235,,8.163443565368652,8.163443565368652,Explorative Behaviour with High Threshold_1686
2984.0,C=C1CCC2OC34CCC5CCC3C(CC12)CC1CCCCC12CC2CC4[SH+]5,C=C1C(C)(OC)CC2(C)OC34CC(C)C5(O)CC(C)(O)C3(O)C(O)(C(O)C3C(C)(C)CCC(C)(O)C36C(CC4[S+]5[O-])C6(C)C)C(OC(C)=O)C12O,,8.162797927856445,8.162797927856445,Explorative Behaviour with High Threshold_1687
2985.0,O=C1CC2C(=O)C(C(OCOc3ccccc3)C3CCOC3)C34CCC(CC3C35CCCC4[SH+]C3C(CCc3ccoc3)CC5)C12,C=CC1(C)CC(C(OCOc2ccc(C(C)=O)cc2)C2(C)C(=O)C3(O)C(C)(CC)C(=O)C3(O)C3(C)CCC24C2CC(C)CC5(CC(C)(O)C(C)(CC(NCC(C)C)c6coc(O)c6)C5(C)[S+]2[O-])C4(O)C3O)C(C)(C)O1,,8.160659790039062,8.160659790039062,Explorative Behaviour with High Threshold_1688
2974.0,C1=CC2CC3[SH+]CCC1CC2C1CC2(CCC4CCCC41)C1=NCCOC32O1,C=C(C)C12CC3(C4=NCCOC3(O4)C3CC4(OC)C=CC(C(O)C[S+]3[O-])C(C)(O)C41)C(C)(O)C(O)C1(O)C(C)CCC21O,,8.160528182983398,8.160528182983398,Explorative Behaviour with High Threshold_1689
2948.0,C1CCC2C(C1)CCC13CC45CCCC6[SH+]CCC7OCOC7C(CCC41C5)C6CCC23,CC1OC2C(O)C(C)(O)[S+]([O-])C3C(C(C)(C)O)C(O)CC45CC46CC(O)C(C)(C2O1)C3(C)CCC1(C)C2CC(O)C(C(C)(C)O)C(C)(O)C2C(O)CC16C5,,8.15992546081543,8.15992546081543,Explorative Behaviour with High Threshold_1690
2991.0,C=C1C(=C)C1CC1C(=O)OCC1CC1C2C3CCC24COCC25C(CCC12)C[SH+]C5C(CC3OC(=O)c1ccco1)C4,C=C1C(=C)C1C(OC(C)=O)C1(O)C(=O)OC(C)(C)C1C(O)C1(O)C2(O)C(O)C(C(C)(C)O)C3(C)C[S+]([O-])C4C5CC6(CCC(O)(C(OC(=O)c7ccco7)C5C)C61C)C(C)(C)OC(OC)C432,,8.158363342285156,8.158363342285156,Explorative Behaviour with High Threshold_1691
2966.0,O=C1CC2C=COC=C3C(CC4CC56OC(C2)C(=O)C5C4C(OC2CCCCO2)C2CCCC6[SH+]2)C3O1,COC1C2CC3(C)c4coccC(CC(=O)OC43)C(C)(C)C3OC14C1C(OC(C)=O)CC(OC(C)=O)C(C)(C(OC5OC(CO)C(O)C(O)C5O)C2(C)C4C3=O)[S+]1[O-],,8.158177375793457,8.158177375793457,Explorative Behaviour with High Threshold_1692
2999.0,C=C1CCC2CCC3OCC4OCC(C2)C4CC24C[SH+]C2C1CC34,C=CC(=O)NC1(OC)C2C3(C)COC4(C(=C)C)C(O)C(C)C(O)(C(OC(C)=O)C(OC(C)=O)C(=C)C5(O)C(O)C4(O)C14C5[S+]([O-])C4(C)C)C(O)C2(O)CO3,,8.155806541442871,8.155806541442871,Explorative Behaviour with High Threshold_1693
2974.0,O=C1CC23C4CC5[SH+]CC(=O)C6C7C(COC7C2CC(=O)C(CCO4)C(=O)C3OC62OC52)O1,COC12OC(C)(C)C3(O)OC(=O)CC45C6CC7C8OC8(OC4(C)C(=O)C(C)(C(=O)CC15O)C(O)C(C(C)O)O6)C(C)(C(=O)C[S+]7[O-])C32,,8.155517578125,8.155517578125,Explorative Behaviour with High Threshold_1694
2994.0,C1CC2C(O1)OCC13COC2C2OCC2C2C(CC4COCC4CC4COC4C4CCC1C42)[SH+]3,CC(=O)OC1C2C(CC3C4C5COC5(O)C5(O)OC(O)C(COC6(C)OC(C)(C)CC65O)([S+]3[O-])C3(O)C(O)CC(C)(C5OC(C)(C)C15)C43C)C(C)(C)OC2(C)C,,8.154330253601074,8.154330253601074,Explorative Behaviour with High Threshold_1695
2994.0,C1CC2C3CC4(OC34)C3CCCC3C[SH+]C(C1)C13COC2C1CCO3,C=C(C)CCC1(C)C2C(C(C)=O)[S+]([O-])C3CC(O)(C(=C)C)CC(C)(C4C5OC5(C4(C)C)C2(O)CC1(C)O)C1(O)OCC32OC(C(C)(C)O)C(O)C21O,,8.153347969055176,8.153347969055176,Explorative Behaviour with High Threshold_1696
2999.0,O=C1C=CC2(N1)C1NCC3CC4CCCC5CC6C=CC([SH+]1)C4N5C6OC32,CCN1CC2(O)CC3(O)CCC(O)C4(Cl)C(O)C5(OC)C=CC6C3N4C5(O)OC2C2(C=CC(=O)N2)C1[S+]6[O-],,8.153080940246582,8.153080940246582,Explorative Behaviour with High Threshold_1697
2975.0,C=C1CCC2C3CC4C=C3C3CC5CCC6C7=CCC(=O)C7OCC56C(CC(O4)C12)[SH+]3,C=C1C(O)CC2(OC)C1C1CC3[S+]([O-])C(C)(C4=CC(C)(O1)C(O)C42C)C(O)C1(O)C(O)C(C)C2C4=CC(C)C(=O)C4(O)OC(C)(C)C231,,8.152873992919922,8.152873992919922,Explorative Behaviour with High Threshold_1698
2973.0,C=C1CC2C1CC1CCC1C1[SH+]C3CC45OCCCC1(CO4)C32OC1OCCCCCC15,C=C1CC2C1C(O)C1(C)C(C)(O)C(O)C1(O)C1[S+]([O-])C3(C)C(O)C45OC(C)CC(C)(O)C1(C(O)O4)C23OC1OC(COC(=O)CC(C)(C)O)C(O)C(O)C(O)C(O)C15,,8.15206527709961,8.15206527709961,Explorative Behaviour with High Threshold_1699
2985.0,O=C1C2CC3OC45CCC2C(CCC26OC3C1C1CC1C[SH+]C2OCOC6=O)C4OC5,CC1CC2C3CCC45OC6(CC(=O)O)C(C(=O)C2(O)CC6(C)OC12COC32O)C1CC1(CO)C[S+]([O-])C4OC(C)(C)OC5=O,,8.150876998901367,8.150876998901367,Explorative Behaviour with High Threshold_1700
2961.0,C=C1C2=CCCCC3CC4CC5CCCC(C5=O)C2CC[SH+]C2CCOC42C13,C=CCC1(C)C(C)(O)C(O)C=C2C(=C)C3(O)C1(C)C(OC(C)=O)C1(O)C(C)(CCC(=O)OC)C4(O)C(=O)C(C)(CCC4(C)C)C2C(C)(O)C[S+]([O-])C2C(O)C(C)OC231,,8.150869369506836,8.150869369506836,Explorative Behaviour with High Threshold_1701
2982.0,O=C1CC23CC1C1C4CC5OC(CC1[SH+]C(OC1CCCC12)C5O3)O4,CC12OC3(C)C(O)C(O)(O1)C1(C)C4(C)C(=O)CC5(OC3(O)C(O)(OC3(C)CCC(C)(C)C35O)[S+]([O-])C1(O)C2O)C4O,,8.14803409576416,8.14803409576416,Explorative Behaviour with High Threshold_1702
2924.0,c1cc2c3c(c1)CC1COCC(CC2)C1C31CC2OC23O[SH+]C1NC12CCC3OC1c1[nH]c3ccccc3c1C2,COC1CC2COC(O)(OC)C3Cc4cccc1c4C1(CC4OC45O[S+]([O-])C1NC14Cc6c(n(C)c7ccccc67)C1OC5(O)C(O)C4(C)O)C23,,8.147909164428711,8.147909164428711,Explorative Behaviour with High Threshold_1703
2946.0,C=C1CC2CC3CCCC(OC45COC6CCC7CCC7C6C6CC7CC4[SH+]C5C76)C2CCC1C3,C=C1C(O)C2(O)C3C(C)(O)C(COC(C)=O)C1(O)C(OC(C)=O)C(C)(C2O)C(C)(O)CC(O)C3(OC)OC12COC3(C)CC(OC(C)=O)C4(O)C(CC4(C)O)C3(O)C3(O)C(OC)C4(C)CC1[S+]([O-])C2C43O,,8.14757251739502,8.14757251739502,Explorative Behaviour with High Threshold_1704
2976.0,C1=CC23CC4CCCC(C2)C4C2CC2CC([SH+]3)C2(C1)CCC1CCCC1O2,CCC(=O)OC1C(O)C2(OC3C(O)CC(O)(CO)C31C)C(C)C=CC13C(OC(C)=O)C4(O)C(C)(C)CCC(O)(C1(C)C)C4(O)C1C(C)(C)C1(C(C)=O)CC2(C)[S+]3[O-],,8.14739990234375,8.14739990234375,Explorative Behaviour with High Threshold_1705
2973.0,O=C1C=CC2C(C1=O)C1CC3CCCC34CCC35OCC1CC(O3)[SH+]C5COC24,CC1(C)OC23OC4(C)C(O)C1C1(O)C(O)C5CC(O)(CCl)C(C)(O)C5(C(O)C2O)C(OCC3[S+]4[O-])C2(C)C=CC(=O)C(=O)C21C,,8.147259712219238,8.147259712219238,Explorative Behaviour with High Threshold_1706
2973.0,O=C1C=CC2OC(C1)[SH+]C1(O2)C2COC3OC3C2CC2CC3CC4C5OC4(CCC5O3)C21,COC1=CC2OC(O)([S+]([O-])C3(O2)C2(C)COC4OC4(C)C2C(O)C2(C)C(C)C4(OC)CC5C6OC5(CC(C)(O)C6O4)C23C)C(C)(O)C1=O,,8.146308898925781,8.146308898925781,Explorative Behaviour with High Threshold_1707
2944.0,O=C1C=C2CCC3CCCCC23C2OCC2CC23COC4[SH+]C2CCCC3C14,COC1C2=CC(=O)C3(C)C4OCC5(C(C(O)CC(C)C35O)[S+]4[O-])C(C)(C)C3C(OC3(C)C)C23C(C)(C(OC(C)=O)CC(OC(C)=O)C3(C)C(C)(O)C(C)=O)C1O,,8.145925521850586,8.145925521850586,Explorative Behaviour with High Threshold_1708
