Step,Scaffold,SMILES,Metadata,SA Score,total_score
134,c1ccc(COCCC2CC3CCCCC3C2)cc1,CC1(O)CCC(O)C2(O)C(O)C(C(O)COCc3ccccc3)C(O)C12,,4.58089447,4.58089447
150,O=C1NC2(CCc3ccccc3C2)SS1,CCOC1c2ccccc2CCC12NC(=O)SS2,,4.580854416,4.580854416
146,O=C1CCC2C(=CCC3C4CCCC4CCC23)C1,CC(=O)OC(C)C1CCC2C3CC=C4C(Cl)C(=O)CCC4(C)C3CCC12C,,4.579814434,4.579814434
145,O=C1Nc2cccnc2C(C2CC3(CCNCC3)c3ccccc32)O1,Cc1nc2c(cc1Cl)NC(=O)OC2C1CC2(CCN(C(=O)C(C)NC(=O)OC(C)(C)C)CC2)c2ccccc21,,4.578854084,4.578854084
136,O=C(CCCC1CCC2C1CCC1C3CCCCC3=CCC12)Nc1ccc2ncsc2c1,CC(CCC(=O)Nc1ccc2ncsc2c1)C1CCC2C3CC(F)=C4CC(O)CCC4(C)C3CCC12C,,4.578526497,4.578526497
141,c1nc(-c2cnn(C3CN(C4CC5CCC5C4)C3)c2)c2cc[nH]c2n1,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CC3CCC3(F)C2)C1,,4.578103065,4.578103065
138,c1ccc2c(c1)C1Cc3[nH]cnc3C2C1,NC1C2Cc3[nH]cnc3C1c1ccccc12,,4.577984333,4.577984333
150,O=C(Cc1coc2ccccc12)NC1C2CC3CC(C2)CC1C3,CS(=O)(=O)c1ccc2occ(CC(=O)NC3C4CC5CC3CC(C(N)=O)(C5)C4)c2c1,,4.576593399,4.576593399
125,O=C1CCC2C3CCN(C3)CC12,CC12CN3CCC(C3)C1CCC2=O,,4.571875572,4.571875572
115,O=C(NC1CC2CCC(C1)N2)c1cnn2ccccc12,O=C(NC1CC2CCC(N2)C1O)c1cnn2ccccc12,,4.569499016,4.569499016
115,O=S(=O)(NC1CC2CCC1O2)c1cnc2ccccc2c1,O=C(O)CCC=CC1C2CCC(O2)C1NS(=O)(=O)c1cnc2ccccc2c1,,4.567257404,4.567257404
141,O=C(c1ncccc1-n1nccn1)N1C2CCC1C(COc1cccnc1)C2,Cc1ccc(-n2nccn2)c(C(=O)N2C3CCC2C(COc2cccnc2)C3)n1,,4.566660881,4.566660881
138,O=S1(=O)CNC2CCCOCC21,CCS(=O)(=O)N1CS(=O)(=O)C2COCC(O)CC21,,4.563665867,4.563665867
124,C1=C2CCC3CCCCC3C2CCC1,C=CC1(C)C=C2CCC3C(C)(C)C(N)CCC3(C)C2CC1,,4.560364723,4.560364723
130,C1CC2CCC(C2)N1,CN1CCC2CCC1(C)C2(C)C,,4.559104443,4.559104443
145,C1=C2C3CCOCC3CCC2C2CCCCC2C1,CC1(C)OCCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12,,4.557186604,4.557186604
130,c1ccc2c3c([nH]c2c1)C1CCN(C2CCNCC2)C(C3)C1,CC1C2Cc3c([nH]c4cc(Cl)ccc34)C1(C)CCN2C1CCNCC1,,4.556994438,4.556994438
118,O=C1C=CC2C(=C1)CCC1C3CCCCC3CCC21,CC1(C)C(O)CCC2(C)C1CCC1(C)C2CC(O)C2=CC(=O)C=CC21C,,4.555938721,4.555938721
141,C1C2CC3CC1CC(C2)C3,OC(C(F)F)C12CC3CC(CC(C3)C1)C2,,4.554914474,4.554914474
146,O=C(Nc1ccccc1)c1[nH]cnc1NC1C2CC3CC(C2)CC1C3,Cn1cnc(NC2C3CC4CC2CC(C(=O)O)(C4)C3)c1C(=O)Nc1ccccc1,,4.552687645,4.552687645
138,C1=C2CCC3=C(CCC4CCCC34)C2Cc2cc[nH]c21,CC(=O)C1CCC2C3=C(CCC12C)C1(C)Cc2cc(C)n(C)c2C=C1CC3,,4.552434444,4.552434444
133,O=C(C1NCC2(C(=O)Nc3ccccc32)C1c1ccccc1)N1CCc2ccccc21,CC(C)CC1NC(C(=O)N2CCc3ccccc32)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(F)c(F)cc12,,4.552426338,4.552426338
114,O=C(NCC1CCCCO1)C1SCCCS1,CC1(C(=O)NCC2OCCC(N)C2O)SCCCS1,,4.552013397,4.552013397
146,C1CCC2C(C1)CCC1C3CCCC3CCC21,CC(CC#N)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,,4.550477028,4.550477028
138,C=C1C(=O)OC2C1CCCC1CCCC12,C=C1C(=O)OC2C1CCCC1C(O)CC(O)C12C,,4.549794674,4.549794674
131,c1ccc(CCN2CCC3(c4ccccc4)CC(N4CCCCC4)CC2C3)cc1,CC1CN(CCc2ccccc2)C2CC(N3CCC(C(=O)N(C)C)CC3)CC1(c1cccc(O)c1)C2,,4.549394608,4.549394608
116,O=C(Cc1ccc(-c2noc(-n3cc4c(c3)C3C=CC4C3)n2)cc1)Nc1ccccc1,O=C(Nc1ccccc1)C(F)(F)c1ccc(-c2noc(-n3c(O)c4c(c3O)C3C=CC4C3)n2)cc1,,4.547943592,4.547943592
145,O=c1ccc2c([nH]1)CC1OC3CC2C13,CC12C3Cc4[nH]c(=O)ccc4C1CC2O3,,4.545839787,4.545839787
141,C1CCNC1,OCC1NC(O)CC1O,,4.544180393,4.544180393
132,C1CC2CCC1O2,CNC(=O)C12CCC(C)(CC1)O2,,4.542082787,4.542082787
117,c1[nH]cc2c1C1CCC2C1,CC(C(=O)O)n1c(O)c2c(c1O)C1CCC2C1,,4.540993214,4.540993214
133,C1CCC(Cn2c(N3CC4CC3CO4)nc3c2CCNC3)CC1,CC(=O)N1CCc2c(nc(N3CC4CC3CO4)n2CC2CCC(C)CC2)C1,,4.540913105,4.540913105
129,N=c1[nH]c(N=c2cc[nH][nH]2)nc(=NCc2cnccn2)[nH]1,Cc1cnc(CN=c2nc(N=c3cc(C)[nH][nH]3)[nH]c(=NCCO)[nH]2)cn1,,4.533013344,4.533013344
137,N=C1CC(c2ccoc2)c2ncnnc2O1,CSc1nnc2c(n1)C(c1ccoc1)C(C#N)C(=N)O2,,4.531988144,4.531988144
146,N=c1[nH][nH+]c2nccnc2[nH+]1,N=c1[nH][n+]([O-])c2nccnc2[n+]1[O-],,4.531543732,4.531543732
117,O=C(CCc1c[nH]cn1)Nc1conc1OC1CCCCO1,NC(Cc1c[nH]cn1)C(=O)Nc1conc1OC1OC(CO)C(O)C(O)C1O,,4.531020641,4.531020641
122,N=c1[nH]cnc2c1nnn2C1CCCO1,CN=c1[nH]cnc2c1nnn2C1OC(CO)C(O)C1O,,4.528446198,4.528446198
126,c1ccc(C(c2ccccn2)N2C3CCC2CC(Oc2ncccn2)C3)cc1,CC(c1ccccn1)(c1ccccc1Cl)N1C2CCC1CC(Oc1ncccn1)C2,,4.526834488,4.526834488
113,O=C1C=C2CCC3C4CCC(=O)C4CCC3C2CC1,CCC(=O)ON=CCC12CCC(=O)C=C1CCC1C3CCC(=O)C3(C)CCC12,,4.525483608,4.525483608
147,O=C1CCCC2C1C(c1ccccc1)C(Cc1ccccc1)C2c1ccccc1,CC(C)C12CC(C)(C)CC(=O)C1C(c1cccc(O)c1)C(C(O)c1ccc([N+](=O)[O-])cc1)C2c1cccc(O)c1,,4.52506876,4.52506876
139,O=c1c2ccccc2[nH]c2nc(C34CCC(CC3)CC4)[nH]c12,Cn1c(C23CCC(O)(CC2)CC3)nc2c1C(=O)c1cc(NCC(O)CO)ccc1N2,,4.523825645,4.523825645
123,O=C1Nc2ncccc2C(N=C2CCCN2)C12CCc1ccccc1C2,O=C1Nc2ncccc2C(N=C2CCCN2)C12CCc1ccccc1C2,,4.519974709,4.519974709
101,C=C1C=Nn2c3ccccc1nc2-3,C=c1cnn2c3ccccc1nc32,,4.512875557,4.512875557
125,c1cc2nsnc2c2c1C1CNCC2C1,c1cc2nsnc2c2c1C1CNCC2C1,,4.512422562,4.512422562
142,c1cncc(C2CC3CCCC2N3)c1,CN1C2CC(N)CC1C(c1cccnc1)C2,,4.507787704,4.507787704
112,c1cc2cc(C3CC4CCC5c6nonc6CCC5C4C3)ccc2[nH]1,Cn1ccc2cc(C3CC4C5CCc6nonc6C5CCC4(C)C3O)ccc21,,4.502655983,4.502655983
150,C1=CSCN1,O=CC1(O)NC(C(=O)O)=CS1,,4.501963139,4.501963139
139,C1CCC2C(C1)CCC1C3CCCC3CCC21,CC12CCC3C(CCC4CC(O)C(NN)CC43C)C1CCC2O,,4.50167942,4.50167942
119,c1nc2n(n1)C1(CCN(Cc3cscn3)C1)NCC2,CN1CCc2ncnn2C12CCN(Cc1cscn1)C2,,4.500843048,4.500843048
130,O=C(Cc1cccnc1)N1CC2CCC3(C=Cc4ncccc4O3)C2C1,CC1=CC2(CCC3CN(C(=O)Cc4ccc(C)nc4)CC32)Oc2ccc(C)nc21,,4.500551224,4.500551224
137,O=C(NC1C2CC3CC(C2)CC1C3)N1CCCC1,COC1CC(C(=O)O)N(C(=O)NC2C3CC4CC(C3)CC2C4)C1,,4.496108532,4.496108532
108,c1cnc(CCn2cccn2)nc1,CC(O)C(N)C(O)(c1nccc(Cl)n1)C(C)n1cccn1,,4.492773056,4.492773056
136,N=c1[nH]ccc2c1ncn2C1CCCO1,CC1OC(n2cnc3c(=N)[nH]cc(Cl)c32)CC1O,,4.490394592,4.490394592
124,O=c1cc[nH]c2c(C3CC4CCC(C3)N4)cccc12,CCn1cc(C(=O)OC)c(=O)c2c(O)cc(O)c(C3CC4CCC(C3)N4)c21,,4.488481045,4.488481045
131,C1=C(c2cccs2)C2CCC1NC2,COC(=O)C1=C(c2cc(C#N)cs2)C2CCC1N(C(C)=O)C2,,4.487238884,4.487238884
149,C(#CC1CCCCC1)c1ncc2ncn(C3CCC4CC43)c2n1,COc1nc(C#CC2(O)CCCCC2)nc2c1ncn2C1C(O)C(O)C2CC21,,4.484659672,4.484659672
149,O=C1CCCC2=C1C1OC1CO2,CC1(CO)OC2=C(C(=O)CCC2)C2OC21C,,4.483852386,4.483852386
141,O=C1CN(Cc2ccccc2)CC2C(c3ccco3)C(c3ccccc3)C3(Cc4ccccc4C3=O)N12,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)C(c2ccco2)C2CN(Cc3ccccc3)CC(=O)N21,,4.483615875,4.483615875
122,O=c1ccn(C2CC2)c2nc(N3CC4CCC(C3)NC4)ccc12,Cc1c(F)c(N2CC3CCC(C2)NC3)nc2c1c(=O)c(C(=O)O)cn2C1CC1,,4.480270386,4.480270386
134,c1ncc2ncn(C3CCCCO3)c2n1,CCN(C)C#Cc1ncnc2c1ncn2C1OCC(O)C(O)C1O,,4.479286671,4.479286671
131,N=c1[nH]cc(C(=O)NC23CC4CC(CC(C4)C2)C3)[nH]1,N=c1[nH]c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn1N,,4.478660583,4.478660583
134,N=C1CC(c2nccs2)C=C2CCCCC12,CC(C)c1csc(C2C(C#N)=C3CCCCC3C(=N)C2C#N)n1,,4.476867676,4.476867676
144,c1coc(-c2nc3nc[nH]c(=NC45CC6CC(CC(C6)C4)C5)n3n2)c1,c1coc(-c2nc3nc[nH]c(=NC45CC6CC(CC(C6)C4)C5)n3n2)c1,,4.476566792,4.476566792
147,c1ccc2c(c1)C1CC3CC(C1)CC2(Cc1ccc2[nH]ccc2c1)C3,c1ccc2c(c1)C1CC3CC(C1)CC2(Cc1ccc2[nH]ccc2c1)C3,,4.476184368,4.476184368
118,C1CCOCC1,CSC1(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O1,,4.474731922,4.474731922
142,O=C1C(NC2CCOCC2)CCC2CCCC12,CC12C(O)CC(NC3CCOCC3)C(=O)C1CCC2(O)C(=O)O,,4.474459171,4.474459171
125,O=S(=O)(c1cn[nH]c1)N1CCCCC2(C1)OCCc1nccnc12,Cn1cc(S(=O)(=O)N2CCCCC3(C2)OC(O)Cc2nccnc23)cn1,,4.474292278,4.474292278
150,O=C1CCC2C(=CCC3C4CCCC4CCC23)C1,CCC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(C(C)CCCC(C)C)CCC3C12,,4.473971367,4.473971367
150,c1nc(N2CC3CCC2CNC3)no1,Cc1nc(N2CC3CCC2CNC3)no1,,4.46981144,4.46981144
145,C1CCC2C(C1)CC1CC(C1)C2N1CCOCC1,CC1(N2CCOCC2)C2CC(CC3CCCCC31)C2,,4.468916893,4.468916893
139,O=C1NC(c2ccncc2)C2(CSC3=C2C(=O)c2ncccc2C3=O)N1,O=C1NC(c2ccncc2)C2(CSC3=C2C(=O)c2ncccc2C3=O)N1,,4.467342854,4.467342854
148,O=C1C2NC3Nc4ccccc4C3CC2N2CCc3ccccc3C12,COc1cc2c(cc1O)C1C(=O)C3(O)C(CC4c5ccccc5NC4N3C)N1CC2,,4.464287281,4.464287281
149,C1CC2CNCC1C2,CC(O)N1CC2CCC(C2)C1,,4.461789608,4.461789608
137,O=C1Nc2ccccc2C12c1ccoc1CC1=NCCN12,COC1(OC)C2=NCCN2C2(C(=O)Nc3ccccc32)c2ccoc21,,4.461582184,4.461582184
128,N=C(Nc1cc(=N)cc[nH]1)c1no[nH]c1=N,N=c1[nH]onc1C(=NO)Nc1cc(=NC(=S)NCCO)c(Br)c[nH]1,,4.460745335,4.460745335
144,C=C1CC=C2C(=O)CC(=O)C=C2C1=O,CCC(=O)C1C(=O)C2=CC(CC=C(C)C)C(=C(C)C)C(=O)C2=C(C)C1=O,,4.459954262,4.459954262
138,C(=C1CN2C3Cc4ccccc4C2CCC1C3)c1ccccc1,Cc1ccc(C=C2CN3C4Cc5ccccc5C3CCC2C4)cc1,,4.459865093,4.459865093
130,O=C(N1CCN(c2ccncn2)CC1)C12CC3CC(CC1C3)C2,O=C(N1CCN(c2ccncn2)CC1)C12CC3CC(CC1C3)C2,,4.459693432,4.459693432
108,N=c1[nH]cnc2c1ccn2C1OC(CSCc2cccnc2)C2OCOC21,Cc1cc2c(=N)[nH]cnc2n1C1OC(CSCc2cccnc2)C2OC(C)(C)OC21,,4.459353447,4.459353447
125,c1ccc(-n2ncc(CNC34CC5CC(CC(C5)C3)C4)n2)cc1,OC(NC12CC3CC(CC(C3)C1)C2)c1cnn(-c2ccccc2)n1,,4.456997871,4.456997871
146,C1CCC2C(C1)CCC1C3CCCC3CCC21,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(O)C(Cl)CC32)C1,,4.453912258,4.453912258
123,N=c1[nH]cnc2c1ncn2C1CCCO1,CN=c1[nH]cnc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O,,4.446629047,4.446629047
149,C1=C2CCCCC2C2CCC3CCCC3C2C1,CC#CC1(O)CCC2C3CC=C4CC(OCCC)CCC4(C)C3CCC21C,,4.445489407,4.445489407
139,N=C1CC2(CCCC2)C2=C(CCCC2=O)O1,CC1(C)CC(=O)C2=C(C1)OC(=N)C(C#N)C21CCCC1,,4.444974899,4.444974899
129,c1cncc(C2CCCC3C4CC4CC23)c1,C=C(C)C(=O)NC1(c2cccnc2)CCCC2C1CC1C2C1(C)C,,4.442233562,4.442233562
122,c1cn(C2CCCOC2)nn1,CN(CCC=CC(=O)O)CC1OC(O)C(O)C(O)C1n1cc(CO)nn1,,4.441766262,4.441766262
137,O=S1(=O)NCNc2[nH]cnc21,O=S1(=O)NCNc2[nH]cnc21,,4.440635681,4.440635681
116,O=C(NC1CCOc2[nH]ncc21)C1CC1,CC1CC1(C)C(=O)NC1c2cnn(C)c2OC(C)(C)C1O,,4.438140869,4.438140869
128,C1COCN1,CCN1COCC1C(O)C(Cl)(Cl)Cl,,4.436254025,4.436254025
123,c1cc2n(c1)-c1nncn1CC2,COC1c2cccn2c2nncn2C1(C)N(C)C,,4.43481493,4.43481493
122,C1CC2CNCC2O1,COCC12CN(S(C)(=O)=O)CC1C(O)CO2,,4.429848671,4.429848671
147,N=c1[nH]cnc2c1nnn2C1CCCO1,N=c1[nH]cnc2c1nnn2C1OC(CO)C(O)C1O,,4.428036213,4.428036213
131,C1CCCCC1,CC1(C)CC(N)(C(=O)O)CC(O)C1N,,4.42721653,4.42721653
108,N=C1NC(c2cccc(NC(=O)c3ccccn3)c2)CS(=O)(=O)C12CCOCC2,CC1(c2cc(NC(=O)c3ncc(F)cc3F)ccc2F)CS(=O)(=O)C2(CCOCC2)C(=N)N1,,4.426343918,4.426343918
141,O=C(NC1CC=NCC1)c1ccon1,Cc1cc(C(=O)NC2C(C#N)C=NCC2N)no1,,4.42478323,4.42478323
142,c1ccc(C2CC3CCC2N3)cc1,O=Cc1cccc(F)c1C1CC2CCC1N2,,4.424197197,4.424197197
117,N=c1[nH]c2[nH]c(=O)[nH]c(=O)c2n1C1c2ccccc2OC2OCOC21,CC(C)N=c1[nH]c2c(c(=O)[nH]c(=O)n2C)n1C1c2ccccc2OC2OC(C)(C)OC21,,4.424096584,4.424096584
148,O=C1NC=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(C)C1=O,,4.423999786,4.423999786
147,c1coc(C2C3CC2O3)n1,NC(=O)c1coc(C2C3CC2O3)n1,,4.420368195,4.420368195
147,N=C1C2=CN=C3C=CC=C3C(=NN2)c2ccccc21,CN=c1c2cnc3cc(OC)c(OC)c3c(n[nH]2)c2ccc(F)cc12,,4.417067528,4.417067528
133,O=C1CC2(CCN(C(=O)c3ccon3)C2)C2OCCCC2N1,Cc1cc(C(=O)N2CCC3(CC(=O)N(C)C4CCCOC43)C2)no1,,4.412180901,4.412180901
134,N=c1[nH]cnc2c1ncn2C1CCCO1,N=c1[nH]cnc2c1ncn2C1OC(CS(N)(=O)=O)C(O)C1O,,4.410007,4.410007
148,c1csc(C2ON=C3C2CSC2c4ccccc4OCC32)c1,Fc1ccc2c(c1)C1SCC3C(=NOC3c3cccs3)C1CO2,,4.409783363,4.409783363
102,c1cncc(Oc2cccn3c(C(c4cccnc4)N4CCC5NCOC54)nnc23)c1,CC1NC2CCN(C(c3cccnc3)c3nnc4c(Oc5cccnc5)cccn34)C2O1,,4.408857822,4.408857822
149,O=C(N1CCCCC1)N1CC2CC3Cc4cn[nH]c4CC3C2C1,CC1CCCCN1C(=O)N1CC2CC3C(Cc4c(cnn4C)C3(C)C)C2C1,,4.407682896,4.407682896
141,O=C1C=CC2C(CCC3C4CCC(=O)C4CCC23)C1,CC1CC2C3CCC4CC(=O)C=CC4(C)C3CCC2(C)C1=O,,4.406661034,4.406661034
141,C1CC2CCC(C2)N1,COC(=O)C1CC2CCC(C2)N1,,4.406555176,4.406555176
146,C1=CCC2CCCCC2C1,C=C(C)C1CCC2(C)CC(C)=CC(O)C2C1,,4.406285286,4.406285286
144,c1ccc(C2c3cc4cc[nH]c4cc3C3OCCC32)cc1,Cn1ccc2c(Cl)c3c(c(O)c21)C1OCC(Br)C1C3c1ccccc1,,4.405894279,4.405894279
112,N=c1[nH]cnc2c1ncn2C1CCCO1,CC1(O)C(O)C(CO)OC1n1cnc2c(=N)[nH]cnc21,,4.405001163,4.405001163
108,C1=CCC2C(C1)CCC1C3CC=C(c4ccncc4)C3CCC21,CC12CCC3C(CCC4CC(Br)=CCC43C)C1CC=C2c1ccncc1,,4.403857708,4.403857708
142,C1=C2CCCCC2C2CCC3CCNC3C2C1,CN1CCC2(C)CCC3C(CC=C4CC(O)CCC43C)C12,,4.402499676,4.402499676
98,O=C1CCC2C(CCC3C4CCCC4CCC23)C1,CN(C)CCCC(C)(O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC21C,,4.400004387,4.400004387
139,N=c1[nH]c(=O)c2sc(=O)n(C3CCCO3)c2[nH]1,N=c1[nH]c(=O)c2sc(=O)n(C3OC(CO)C(O)C3O)c2[nH]1,,4.392798901,4.392798901
136,C1=C2Cc3cn(-c4ccccc4)nc3CC2C2CCC3CCCC3C2C1,CC12Cc3nn(-c4ccc(F)cc4)cc3CC1=CCC1C2CCC2(C)C(C(N)=O)CCC12,,4.391870975,4.391870975
149,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1csc(=N)[nH]1,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(=N)[nH]3)C2SC1,,4.391776562,4.391776562
90,N=c1[nH]c2cc(C3CC3C(=O)N=c3cncc[nH]3)ccc2s1,N=c1[nH]c2cc(C3CC3C(=O)N=c3cncc[nH]3)ccc2s1,,4.390342236,4.390342236
147,O=C(c1cccs1)N(c1ccccc1)C1CC2CCC1C2,CC12CCC(C1)C(C)(C)C2N(C(=O)c1ccc(Cl)s1)c1ccccc1,,4.387993336,4.387993336
130,c1ccc([SH+]N2CCCOCC2)cc1,CN(C)C1(C)COCCCN1[S+]([O-])c1ccccc1,,4.38791132,4.38791132
134,C=C1C2NCCCC2C2c3cccnc3OCC2C1c1ccccc1,C=C1C2NCCCC2C2c3cccnc3OCC2C1c1ccc(F)cc1F,,4.381989002,4.381989002
147,c1ccc2c(c1)CC1C3CCCCC23CCN1CC1CC1,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CC1)CC3,,4.381511211,4.381511211
145,O=C1CN=C2SCCN12,CC1CN2C(=O)C(C)N=C2S1,,4.381269932,4.381269932
123,O=C(NCc1ccncc1)N1CC2CCCC1C2,CC(c1ccncc1)N(C)C(=O)N1CC2(C)CC1CC(C)(C)C2,,4.379584312,4.379584312
133,C1=NC(c2cn[nH]c2)(c2cccc(-n3nccn3)c2)Cc2nscc21,COC(=O)c1snc2c1C(C)=NC(c1cccc(-n3nccn3)c1)(c1cnn(C)c1C)C2N,,4.37800312,4.37800312
150,O=C(Cn1ncc2cnsc21)N=c1[nH]ccs1,CCC(C(=O)N=c1[nH]ccs1)n1nc(C)c2c(C(C)(C)C)nsc21,,4.377923965,4.377923965
135,c1nn2c(C34CCCC3COC4)nnc2s1,c1nn2c(C34CCCC3COC4)nnc2s1,,4.376326084,4.376326084
141,O=C1CCNCc2[nH]cnc21,CC1(C(F)(F)F)NCc2[nH]cnc2C(=O)C1(F)F,,4.376257896,4.376257896
109,N=c1cc2[nH]ccn2[nH]1,CNC(=O)N=c1cc2[nH]ccn2[nH]1,,4.375170231,4.375170231
143,N=c1[nH]cnc2c1ncn2C1CCCC1,N=c1[nH]cnc2c1ncn2C1CC(CO)C(O)C1O,,4.373422146,4.373422146
150,C1=NCC(c2cccs2)S1,COc1ccc(C2(C)CN=C(N)S2)s1,,4.372972965,4.372972965
140,c1csc(C2OCC3NCCCC3O2)c1,OC1CNC2COC(c3cccs3)OC2C1O,,4.372217178,4.372217178
138,c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,CCN(CC)CCNC(=O)C12CC3CC(C1)CC(c1ccc(NC(C)=O)cc1)(C3)C2,,4.371433258,4.371433258
118,N=c1[nH]cnc2c1ncn2C1CCCO1,CSCC1OC(n2cnc3c(=N)[nH]cnc32)C(O)C1O,,4.37082243,4.37082243
147,O=C(c1csnn1)N1CC2CNCC(C2)C1,O=C(c1csnn1)N1CC2CNCC(C2)C1,,4.369260311,4.369260311
129,c1cnc(N2CC3CCC2CN3)cn1,Clc1cncc(N2CC3CCC2CN3)n1,,4.368967056,4.368967056
125,C=C1CCC2C(CCC3CC(=O)CCC32)C1,C=C1CCC2C(C)(CCC3C(C)(C)C(=O)CCC32C)C1C(=O)CC(=O)O,,4.367536068,4.367536068
132,c1nc2n(n1)C1(CCOC2)CCN(Cc2ncon2)CC1,Cc1nc2n(n1)C1(CCOC2)CCN(C(C)c2noc(C)n2)CC1,,4.365623474,4.365623474
128,O=C(C1=CC2CCC1NC2)N1CCOCC1,CN1CC2C=C(C(=O)N3CCOCC3)C1CC2,,4.365273476,4.365273476
149,O=C1NCC2(CCC3c4ccccc4C2c2ccccc23)O1,O=C1NCC2(CCC3c4ccccc4C2c2ccccc23)O1,,4.364105225,4.364105225
135,O=S1(=O)NCC=CO1,CC(C)OC1=CC(CO)N(C)S(=O)(=O)O1,,4.361322403,4.361322403
140,O=C1CC2C(CCC3CC32)c2ccccc21,CC12CCC3C(C)(C)C3(C)C1CC(=O)c1c2cc(O)c(O)c1O,,4.360494137,4.360494137
137,O=S(=O)(NC1CCN(C23CCCN(CCC2)C3)C1)c1c[nH]cn1,Cn1cnc(S(=O)(=O)NC2CCN(C34CCCN(CCC3)C4)C2)c1,,4.360235691,4.360235691
148,O=C(c1ccncn1)N1CCC2CCC1O2,O=C(c1ccncn1)N1CCC2CCC1O2,,4.357013702,4.357013702
119,O=C(N=c1[nH]ncs1)NC1CNC1,CC1(NC(=O)N=c2[nH]ncs2)CNC1,,4.356181145,4.356181145
126,O=C1CCC2=C(CCC3C(CCC4CCCCC43)C2)C1,CC1(C)CC2=C(CCC3(C)C(CCC4C3CCCC4(C)C)C2)CC1=O,,4.35572958,4.35572958
126,O=C1C=CC=CC1C1=NCCN1,CC1=CC=CC(Br)(C2=NCCN2)C1=O,,4.355342388,4.355342388
130,O=C1CCC2C1CCC1C3CCCCC3CCC21,CNCC(=O)NC1CC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)CC1O,,4.352930546,4.352930546
142,N=c1nc[nH][nH]1,Cc1nc(=N)[nH][nH]1,,4.351779938,4.351779938
141,c1cc2c3c(c1)C1COCC1C3C2,CC1OCC2(C)c3cccc4c3C(C4)C12,,4.351156235,4.351156235
115,O=C1CCC=C2C=CCC(C=NNc3nnnn3-c3ccccc3)C12,CC1C=CC2=CCCC(=O)C2C1C=NN(C)c1nnnn1-c1ccccc1,,4.349470139,4.349470139
127,N=c1cc(N2CCC3(CCC(=O)N3)CC2)[nH]cn1,CCc1c(N2CCC3(CC2)N(C)C(=O)CC3(C)C)[nH]cnc1=N,,4.346983433,4.346983433
118,c1ccc2c3c([nH]c2c1)CN(C1CC2CCC1C2)CC3,Cc1cc2[nH]c3c(c2cc1O)CCN(C1CC2CCC1C2)C3,,4.34612608,4.34612608
150,N=c1[nH]cnc2c1ccn2C1CCCO1,CC1OC(n2ccc3c(=N)[nH]cnc32)CC1O,,4.345626354,4.345626354
142,O=C1OCCN1c1nc(NC2CCCC2)c(-c2nc3ccccc3s2)c(=O)[nH]1,CCC1CN(c2nc(NC3CC(CO)C(O)C3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)C(=O)O1,,4.345401287,4.345401287
117,O=C(Cc1cc[nH]c1)N1CCC2CCCC2C1,Cn1ccc(CC(=O)N2CC3CC(F)CC3CC2(C)C(=O)O)c1,,4.344900608,4.344900608
104,O=c1[nH]cc(C=c2cnn3c(=NC4CC4)[nH]c(=Nc4nccs4)nc23)[nH]1,O=c1[nH]c(O)c(C=c2cnn3c(=NC4CC4)[nH]c(=Nc4nccs4)nc23)[nH]1,,4.343749046,4.343749046
103,N=C1CC(c2ccccc2)C2C(=O)CCC=C2O1,COc1cc(C2C(C#N)C(=N)OC3=CC(C)(C)CC(=O)C32)ccc1O,,4.342772961,4.342772961
126,N=c1nc(NC2CCCCC2)c2ncn(-c3cn[nH]c3)c2[nH]1,CCC(N=c1nc(N(C)C2CCCCC2)c2ncn(-c3cnn(C)c3)c2[nH]1)C(C)O,,4.342481136,4.342481136
119,O=C(c1c[nH]c2ccc3[nH]ccc3c12)C1CCCCC1,CC1CC(O)(C(=O)c2c[nH]c3ccc4[nH]ccc4c23)C(C)CC1N,,4.341775894,4.341775894
137,O=C1Nc2ccccc2C12NC(c1cccnc1)c1c[nH]cc12,C=CCN1C(=O)C2(NC(c3cccnc3)c3c2c(O)n(C)c3O)c2ccccc21,,4.339873314,4.339873314
140,C1=CCN=C1,C1=CCN=C1,,4.339406967,4.339406967
