Step,Scaffold,SMILES,Metadata,SA Score,total_score
159,C=CCN(CC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1O)C(CC(F)(F)F)C(=O)O,C=CCN(CC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1O)C(CC(F)(F)F)C(=O)O,,4.527760029,4.527760029
169,CC12CC(N3CCN(C(=O)Cc4cccs4)CC3)C(O)CC1=CCC1C2CCC2(C)C1CCC2(C)O,CC12CC(N3CCN(C(=O)Cc4cccs4)CC3)C(O)CC1=CCC1C2CCC2(C)C1CCC2(C)O,,4.527323723,4.527323723
181,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C(C)(C)C(Br)CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C(C)(C)C(Br)CCC43C)C2C1,,4.527139187,4.527139187
151,CN=c1[nH]c(=N)c2nncn2[nH]1,CN=c1[nH]c(=N)c2nncn2[nH]1,,4.526183128,4.526183128
156,CC1(C)CCCC2(C)C(O)C(=CCc3cc(O)oc3O)CCC12,CC1(C)CCCC2(C)C(O)C(=CCc3cc(O)oc3O)CCC12,,4.525550365,4.525550365
199,C=C[S+]([O-])c1cc(C)n2nccc2n1,C=C[S+]([O-])c1cc(C)n2nccc2n1,,4.523956299,4.523956299
200,COc1ccc2c(c1O)-c1cc3c(cc1C2)CC1C2CCCC32CCN1CC1CC1,COc1ccc2c(c1O)-c1cc3c(cc1C2)CC1C2CCCC32CCN1CC1CC1,,4.523468971,4.523468971
161,CC1(C)C=Cc2c(ccc3c2N(c2ccccc2)C(=O)C32OCC(CC(=O)O)(C(=O)O)O2)O1,CC1(C)C=Cc2c(ccc3c2N(c2ccccc2)C(=O)C32OCC(CC(=O)O)(C(=O)O)O2)O1,,4.523041248,4.523041248
150,Cc1nnc2sc([S+](C)[O-])nn12,Cc1nnc2sc([S+](C)[O-])nn12,,4.522500515,4.522500515
176,CC1=CCC2C1C2(C)Br,CC1=CCC2C1C2(C)Br,,4.521830082,4.521830082
175,CC1Cc2ccsc2C2(C=CC(=O)CC2)C1,CC1Cc2ccsc2C2(C=CC(=O)CC2)C1,,4.520142555,4.520142555
114,CC1(C)C(=N)NC2(c3ccccn3)COCC2S1(=O)=O,CC1(C)C(=N)NC2(c3ccccn3)COCC2S1(=O)=O,,4.518502235,4.518502235
168,COC1=C2C3CCC[N+]3(C)CCC2(C)c2ccccc2O1,COC1=C2C3CCC[N+]3(C)CCC2(C)c2ccccc2O1,,4.517090321,4.517090321
203,c1ncc2ncn(C3C4OCSC43)c2n1,c1ncc2ncn(C3C4OCSC43)c2n1,,4.516542435,4.516542435
200,C1=CC2(OCCO2)ON2CCc3cc4c(cc3C12)OCO4,C1=CC2(OCCO2)ON2CCc3cc4c(cc3C12)OCO4,,4.513944149,4.513944149
184,CNC(=O)C12CCC(C)(N(Cc3cccnc3)C1=O)C2(C)C,CNC(=O)C12CCC(C)(N(Cc3cccnc3)C1=O)C2(C)C,,4.510185242,4.510185242
158,O=C1c2ccccc2C2N1CC(c1cccs1)C21C=C(c2cccnc2)OC1=O,O=C1c2ccccc2C2N1CC(c1cccs1)C21C=C(c2cccnc2)OC1=O,,4.509603977,4.509603977
177,CN1CCC23CC(=O)CCC2(O)C1Cc1ccc(O)cc13,CN1CCC23CC(=O)CCC2(O)C1Cc1ccc(O)cc13,,4.509575367,4.509575367
187,CC(=O)C1CCC2C3=CCC4CC(=O)C=CC4(C)C3CCC12C,CC(=O)C1CCC2C3=CCC4CC(=O)C=CC4(C)C3CCC12C,,4.508441925,4.508441925
116,Cc1cc(C(O)N=c2cncc[nH]2)[nH]n1,Cc1cc(C(O)N=c2cncc[nH]2)[nH]n1,,4.504236221,4.504236221
155,CN1C(=O)C2(NCC(c3ccc(O)cc3)C23Cc2ccccc2C3=O)c2ccccc21,CN1C(=O)C2(NCC(c3ccc(O)cc3)C23Cc2ccccc2C3=O)c2ccccc21,,4.501801014,4.501801014
154,CN1c2ccccc2C2(C)CC[SH](=O)(N3Cc4ccccc4CC3C(N)=O)C12,CN1c2ccccc2C2(C)CC[SH](=O)(N3Cc4ccccc4CC3C(N)=O)C12,,4.500963211,4.500963211
160,CC1CC(c2cnccn2)c2c[nH]nc2S1,CC1CC(c2cnccn2)c2c[nH]nc2S1,,4.500551224,4.500551224
172,Cc1nc2ncnn2c2c1C1CCC(C2)C1,Cc1nc2ncnn2c2c1C1CCC(C2)C1,,4.499363899,4.499363899
186,c1csc(CN2CC3CC(C2)c2nccn2C3)n1,c1csc(CN2CC3CC(C2)c2nccn2C3)n1,,4.498797417,4.498797417
189,CC(=O)C1(O)CCC2C3CCC4=Cc5c(cnn5-c5cccnc5)CC4(C)C3C(O)CC21C,CC(=O)C1(O)CCC2C3CCC4=Cc5c(cnn5-c5cccnc5)CC4(C)C3C(O)CC21C,,4.498019218,4.498019218
154,C[n+]1cn(N)cc1O,C[n+]1cn(N)cc1O,,4.497796059,4.497796059
128,CN(C)N1C(=N)C(C#N)C(c2ccccc2F)N2C=CC=CC21,CN(C)N1C(=N)C(C#N)C(c2ccccc2F)N2C=CC=CC21,,4.497015953,4.497015953
199,N=c1[nH]cnc2c1C(C#CC1CC1)(C(F)(F)F)NC(=O)N2,N=c1[nH]cnc2c1C(C#CC1CC1)(C(F)(F)F)NC(=O)N2,,4.495656967,4.495656967
154,CC1(O)CC(=O)C2C(=CN(c3ccncc3)C(=Nc3cccnc3)C2C#N)C1,CC1(O)CC(=O)C2C(=CN(c3ccncc3)C(=Nc3cccnc3)C2C#N)C1,,4.495427132,4.495427132
147,Cc1nc(-c2ccc(C#N)cc2F)c2c(N3CC4CC(C3)O4)ncnn12,Cc1nc(-c2ccc(C#N)cc2F)c2c(N3CC4CC(C3)O4)ncnn12,,4.494783401,4.494783401
159,CC1OC(n2cnc3c(=N)[nH]cnc32)C(F)C1O,CC1OC(n2cnc3c(=N)[nH]cnc32)C(F)C1O,,4.49473381,4.49473381
171,CC1OC(n2ccc3ncc(-c4cc5nn[nH]c5[nH]4)nc3c2=O)C(O)C1O,CC1OC(n2ccc3ncc(-c4cc5nn[nH]c5[nH]4)nc3c2=O)C(O)C1O,,4.493970394,4.493970394
157,CC1(C)CCC(Br)C(C)(C)C2C(c3ccoc3)OC(=O)C21,CC1(C)CCC(Br)C(C)(C)C2C(c3ccoc3)OC(=O)C21,,4.493693352,4.493693352
136,N=c1nc[nH]c2c1ncn2C1OC(CO)C(O)C1Cl,N=c1nc[nH]c2c1ncn2C1OC(CO)C(O)C1Cl,,4.491388798,4.491388798
163,Oc1ccc(C2NN=C3Oc4cc(O)ccc4OC34CCCCC24)cc1,Oc1ccc(C2NN=C3Oc4cc(O)ccc4OC34CCCCC24)cc1,,4.490306377,4.490306377
185,CN1C(=O)NN2C(O)(c3nnnn3Cc3cccs3)OC12C,CN1C(=O)NN2C(O)(c3nnnn3Cc3cccs3)OC12C,,4.490118504,4.490118504
135,O=c1ccn2c(c1)S(=O)(=O)C1c3ncccc3SCC1C2,O=c1ccn2c(c1)S(=O)(=O)C1c3ncccc3SCC1C2,,4.487560749,4.487560749
191,CN1C2CCC1CC(c1cnc3n1CCOC3)C2,CN1C2CCC1CC(c1cnc3n1CCOC3)C2,,4.487425804,4.487425804
206,COCOC1CCC2(C)C3CCc4conc4C3(C)CCC2C1(C)C,COCOC1CCC2(C)C3CCc4conc4C3(C)CCC2C1(C)C,,4.487388611,4.487388611
192,CN1C2CCC(C2)C2c3c([nH]c4ccccc34)CC21,CN1C2CCC(C2)C2c3c([nH]c4ccccc34)CC21,,4.487280846,4.487280846
126,CC12CC3CC(C)(C1)CC(c1ccccc1)(C3)C2,CC12CC3CC(C)(C1)CC(c1ccccc1)(C3)C2,,4.48647356,4.48647356
150,O=C(O)C1CCCN1c1nc2cc(Cl)c(Cl)cc2n(C2CC3CCC2C3)c1=O,O=C(O)C1CCCN1c1nc2cc(Cl)c(Cl)cc2n(C2CC3CCC2C3)c1=O,,4.486226082,4.486226082
176,COC12CC3Oc4cc(F)ccc4C3C1C(c1ccco1)=CCC2(C)C,COC12CC3Oc4cc(F)ccc4C3C1C(c1ccco1)=CCC2(C)C,,4.485750675,4.485750675
176,O=C1NC2(CSc3ncnn3C2)c2cccnc21,O=C1NC2(CSc3ncnn3C2)c2cccnc21,,4.485093594,4.485093594
206,OC1C2CCN(CC2)CC1c1ncco1,OC1C2CCN(CC2)CC1c1ncco1,,4.484028816,4.484028816
178,CN1C2COC(C)(C)OC(=O)C2C2CON2C1c1cccc(Cl)c1,CN1C2COC(C)(C)OC(=O)C2C2CON2C1c1cccc(Cl)c1,,4.482248306,4.482248306
165,CC1CCC2(C1)C(=O)N(C)c1ccncc1S2(=O)=O,CC1CCC2(C1)C(=O)N(C)c1ccncc1S2(=O)=O,,4.479723454,4.479723454
162,COc1cccc2nc3c(nc12)C12OC1c1cc(O)ccc1CC2C3,COc1cccc2nc3c(nc12)C12OC1c1cc(O)ccc1CC2C3,,4.475607872,4.475607872
196,C1=CCC2C(=C1)c1nnnn1C21CCCC1,C1=CCC2C(=C1)c1nnnn1C21CCCC1,,4.47548914,4.47548914
196,O=C1CCC2C(=C3CC4N(CCO)CCCN4C32)C1,O=C1CCC2C(=C3CC4N(CCO)CCCN4C32)C1,,4.474884033,4.474884033
181,O=C1NC2(CCCCC2)C(O)(c2ccc3[nH]nnc3c2)N1,O=C1NC2(CCCCC2)C(O)(c2ccc3[nH]nnc3c2)N1,,4.474625587,4.474625587
173,CN1C(=O)N(C)C2(O)C1=CC1(c3ccccc3)OC(=O)NC(=O)C12O,CN1C(=O)N(C)C2(O)C1=CC1(c3ccccc3)OC(=O)NC(=O)C12O,,4.474545479,4.474545479
168,CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2=C(C)C(O)CC23C)C1(C)C,CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2=C(C)C(O)CC23C)C1(C)C,,4.472306252,4.472306252
202,CC12CCC3C(CCC4(CO)CCn5c(nc6ccccc65)C34C)C1CCC2=O,CC12CCC3C(CCC4(CO)CCn5c(nc6ccccc65)C34C)C1CCC2=O,,4.471889019,4.471889019
169,COc1cccc(-c2ncn3ncnc(N4CC5CCC(C4)O5)c23)n1,COc1cccc(-c2ncn3ncnc(N4CC5CCC(C4)O5)c23)n1,,4.470957279,4.470957279
196,CC1=CC=CC2=C(C#N)C(c3ccoc3)C(CCl)CN12,CC1=CC=CC2=C(C#N)C(c3ccoc3)C(CCl)CN12,,4.470365524,4.470365524
179,C#CCNC(=O)C1CCC2C(Cn3ncnc3N2C(N)=O)O1,C#CCNC(=O)C1CCC2C(Cn3ncnc3N2C(N)=O)O1,,4.469371796,4.469371796
133,C=C1C(=O)N2CSCC2C1C,C=C1C(=O)N2CSCC2C1C,,4.467508316,4.467508316
190,Cn1ccc(C2C3C(COC3c3cnccn3)CN2CC2CC2)n1,Cn1ccc(C2C3C(COC3c3cnccn3)CN2CC2CC2)n1,,4.467374325,4.467374325
196,NC(=O)OC1c2ncnn2C2OC12,NC(=O)OC1c2ncnn2C2OC12,,4.467288971,4.467288971
130,[O-][S+]1Cc2cccc3[nH]cc(c23)S1,[O-][S+]1Cc2cccc3[nH]cc(c23)S1,,4.46679306,4.46679306
166,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C(O)CCC12,,4.466330528,4.466330528
181,Cc1ccc2c(c1)C(C#CCN1CC3CCc4[nH]c(C)nc4C3C1)(C(F)(F)F)OC(=O)N2,Cc1ccc2c(c1)C(C#CCN1CC3CCc4[nH]c(C)nc4C3C1)(C(F)(F)F)OC(=O)N2,,4.46434927,4.46434927
206,CC(=O)OC1CC2(C)C3CCC4(C)C(C)CCC4C3CCC2C(C)(C)C1OC(C)=O,CC(=O)OC1CC2(C)C3CCC4(C)C(C)CCC4C3CCC2C(C)(C)C1OC(C)=O,,4.463180065,4.463180065
198,CC(C)C(C)C=CC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(C)C(C)C=CC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,,4.462838173,4.462838173
161,CC12CC=C3C(=O)c4ccccc4OC3C1(O)CCC2c1coc(O)c1,CC12CC=C3C(=O)c4ccccc4OC3C1(O)CCC2c1coc(O)c1,,4.460163116,4.460163116
188,CCCCNC12CCC1C1OC(=O)N(C)C1C2,CCCCNC12CCC1C1OC(=O)N(C)C1C2,,4.459859848,4.459859848
201,CC(C1CCC2C3CC=C4Cc5c(cnn5Cc5ccccc5)CC4(C)C3CCC21C)N(C)C,CC(C1CCC2C3CC=C4Cc5c(cnn5Cc5ccccc5)CC4(C)C3CCC21C)N(C)C,,4.456538677,4.456538677
165,CCCn1nnnc1C1OC2CC(C)(C)OCC2C1C,CCCn1nnnc1C1OC2CC(C)(C)OCC2C1C,,4.456344604,4.456344604
134,Cc1ccc(-n2c(O)c3c(c2O)C2C=CC3O2)c(C)c1,Cc1ccc(-n2c(O)c3c(c2O)C2C=CC3O2)c(C)c1,,4.455611706,4.455611706
171,N=C1NC2(c3ccc(F)cc3F)CC2CC(c2nccs2)O1,N=C1NC2(c3ccc(F)cc3F)CC2CC(c2nccs2)O1,,4.45520401,4.45520401
179,O=C(NC1C2C=CC1C(=O)C2)c1cc2cccc(Cl)c2o1,O=C(NC1C2C=CC1C(=O)C2)c1cc2cccc(Cl)c2o1,,4.455181599,4.455181599
153,NC(=O)N1CCCC2CN3C(c4cc5ccccc5[nH]4)CC4CC(C21)C43,NC(=O)N1CCCC2CN3C(c4cc5ccccc5[nH]4)CC4CC(C21)C43,,4.454166412,4.454166412
195,O=C1NC2(CC(O)CCO2)C(=O)N1CC(O)CN1CCN(c2cnccn2)CC1,O=C1NC2(CC(O)CCO2)C(=O)N1CC(O)CN1CCN(c2cnccn2)CC1,,4.451700687,4.451700687
183,c1ccc2c(c1)CCN1CC(CN3CCC4(CC3)Cn3ncnc3c3ccnn34)CCC21,c1ccc2c(c1)CCN1CC(CN3CCC4(CC3)Cn3ncnc3c3ccnn34)CCC21,,4.450484276,4.450484276
145,O=C(N=c1cncc[nH]1)NCC12CC3CC(CC(C3)C1)C2,O=C(N=c1cncc[nH]1)NCC12CC3CC(CC(C3)C1)C2,,4.450072765,4.450072765
176,CN1CC2CC1CN2c1nc(C#N)nc2c1ncn2C1CC1,CN1CC2CC1CN2c1nc(C#N)nc2c1ncn2C1CC1,,4.449789047,4.449789047
150,Cn1cnc2c(=Nc3ccc4c(c3)nnn4C)[nH]c(=NC3CCCCC3N)[nH]c21,Cn1cnc2c(=Nc3ccc4c(c3)nnn4C)[nH]c(=NC3CCCCC3N)[nH]c21,,4.449494362,4.449494362
180,Cc1cc(C#N)c2[nH]c3c(c2c1)CC1CC3C1(C)C,Cc1cc(C#N)c2[nH]c3c(c2c1)CC1CC3C1(C)C,,4.449475288,4.449475288
147,CC(NC(=O)N=c1cc2[nH][nH]c(=N)c2c[nH]1)c1nccs1,CC(NC(=O)N=c1cc2[nH][nH]c(=N)c2c[nH]1)c1nccs1,,4.448443413,4.448443413
208,CC1=C2OC2(C)C(O)CC1,CC1=C2OC2(C)C(O)CC1,,4.447929382,4.447929382
193,N=c1[nH]cnc2c1ncn2C1OC(CCl)C(O)C(O)C1O,N=c1[nH]cnc2c1ncn2C1OC(CCl)C(O)C(O)C1O,,4.446435452,4.446435452
156,Cc1c(C(=O)N=c2cco[nH]2)cn2nc[nH]c(=Nc3ccnn3C)c12,Cc1c(C(=O)N=c2cco[nH]2)cn2nc[nH]c(=Nc3ccnn3C)c12,,4.445922375,4.445922375
171,CC1=CSC2(C(=O)Nc3ccc(F)cc32)c2noc(=O)n21,CC1=CSC2(C(=O)Nc3ccc(F)cc32)c2noc(=O)n21,,4.443173409,4.443173409
152,COC(=O)C1CC(OC(N)=O)C(=O)C2C1(C)CCC1C(C)(C)C(OC(C)=O)CCC12C,COC(=O)C1CC(OC(N)=O)C(=O)C2C1(C)CCC1C(C)(C)C(OC(C)=O)CCC12C,,4.440312386,4.440312386
157,N=c1nc[nH]c2c1c(-c1ccco1)nn2CC1OC(=O)CC(O)C1O,N=c1nc[nH]c2c1c(-c1ccco1)nn2CC1OC(=O)CC(O)C1O,,4.440136909,4.440136909
204,C1=C2C(c3ccccc3)C3CC2(CC1)C3,C1=C2C(c3ccccc3)C3CC2(CC1)C3,,4.439560413,4.439560413
138,Brc1nn2ccnc2cc1-n1cc(C[N+]23CCC(CC2)CC3)nn1,Brc1nn2ccnc2cc1-n1cc(C[N+]23CCC(CC2)CC3)nn1,,4.438758373,4.438758373
127,Cc1ccc(C2(O)CC3CCC(C2)[N+]3(C)C)cc1,Cc1ccc(C2(O)CC3CCC(C2)[N+]3(C)C)cc1,,4.438483238,4.438483238
189,CC(C)C1C(=O)N2CCC1SC2c1ccc(Cl)cc1,CC(C)C1C(=O)N2CCC1SC2c1ccc(Cl)cc1,,4.438467503,4.438467503
141,c1cc(N=c2[nH]cnn3cnc(C4CCOC4)c23)[nH]n1,c1cc(N=c2[nH]cnn3cnc(C4CCOC4)c23)[nH]n1,,4.435764313,4.435764313
182,CC#CC1(C)Cc2ncsc2C(=O)N1,CC#CC1(C)Cc2ncsc2C(=O)N1,,4.434797764,4.434797764
159,N=c1[nH]c(=NC2CCc3ncnn3C2)nc2ncccn12,N=c1[nH]c(=NC2CCc3ncnn3C2)nc2ncccn12,,4.434783936,4.434783936
202,OCC12CC1C(n1cnc3nccnc31)C(O)C2O,OCC12CC1C(n1cnc3nccnc31)C(O)C2O,,4.434268475,4.434268475
121,COc1ccc2nc(C3CCC4(CCC5(CC5)O4)OC3)ccc2n1,COc1ccc2nc(C3CCC4(CCC5(CC5)O4)OC3)ccc2n1,,4.434087753,4.434087753
163,CC1(C)C2CCC1(C)C(N1CCN(c3ncncn3)CC1)C2,CC1(C)C2CCC1(C)C(N1CCN(c3ncncn3)CC1)C2,,4.433723927,4.433723927
172,ON=C1CC(Cc2cn[nH]n2)CN1,ON=C1CC(Cc2cn[nH]n2)CN1,,4.433033943,4.433033943
173,COCC(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,COCC(=O)NC1C2CC3CC1CC(C(=O)O)(C3)C2,,4.431145668,4.431145668
155,Cn1cnnc1C1CN2CCC1C2,Cn1cnnc1C1CN2CCC1C2,,4.430140018,4.430140018
191,CC(C)C1C(=O)C=C2C3(C)CCC(=O)C(C)C3CCC21C,CC(C)C1C(=O)C=C2C3(C)CCC(=O)C(C)C3CCC21C,,4.428049564,4.428049564
207,CN1CC2C(C1)C1(CC2(C)C)NC(=O)N(CC(=O)O)C1=O,CN1CC2C(C1)C1(CC2(C)C)NC(=O)N(CC(=O)O)C1=O,,4.426315308,4.426315308
156,CC1=CC(C)CC(O)(Cn2ncnc2Cl)C1,CC1=CC(C)CC(O)(Cn2ncnc2Cl)C1,,4.42551899,4.42551899
181,Cc1ccc(CC2CCC([S+]([O-])c3nc4ccccc4s3)CN2)o1,Cc1ccc(CC2CCC([S+]([O-])c3nc4ccccc4s3)CN2)o1,,4.425076485,4.425076485
185,CN1C2=C(CSC(=N)N2)c2c1sc1c(=N)[nH]cnc21,CN1C2=C(CSC(=N)N2)c2c1sc1c(=N)[nH]cnc21,,4.424767017,4.424767017
160,N=c1ccn(C2OC(CO)C=C2F)c(=O)[nH]1,N=c1ccn(C2OC(CO)C=C2F)c(=O)[nH]1,,4.4234519,4.4234519
194,C1C2CC3CC1CC(c1nn4nnnc4s1)(C2)C3,C1C2CC3CC1CC(c1nn4nnnc4s1)(C2)C3,,4.423194408,4.423194408
194,CNC1CCC2CC1c1nc3ccccc3nc1O2,CNC1CCC2CC1c1nc3ccccc3nc1O2,,4.422956944,4.422956944
173,NC(=O)NN=CC12CC(Cc3ccccc31)c1cccc(OCC(=O)O)c12,NC(=O)NN=CC12CC(Cc3ccccc31)c1cccc(OCC(=O)O)c12,,4.422888756,4.422888756
163,N#CC1=CN2NC(=O)c3cccn3C2C1,N#CC1=CN2NC(=O)c3cccn3C2C1,,4.422466755,4.422466755
168,Cn1cncc1CNc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,Cn1cncc1CNc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,,4.422200203,4.422200203
198,COc1cccc2c1CCC1C2CC12CCCS2(=O)=O,COc1cccc2c1CCC1C2CC12CCCS2(=O)=O,,4.422176361,4.422176361
191,CC12CC(O)CC1C1CCC3CCC2(C)C31,CC12CC(O)CC1C1CCC3CCC2(C)C31,,4.421799183,4.421799183
178,O=c1cc(CO)occ1OC1OC2OCOC2C(O)C1O,O=c1cc(CO)occ1OC1OC2OCOC2C(O)C1O,,4.421399593,4.421399593
182,CS(=O)(=O)N1CC2CC(C1)O2,CS(=O)(=O)N1CC2CC(C1)O2,,4.419505119,4.419505119
174,CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2=Cc1cccnc1,CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2=Cc1cccnc1,,4.41763401,4.41763401
169,CC(=O)N1Cn2c(C)nnc2C2Cc3c(c(Cn4ncnn4)nn3C3CCCC3)CC21,CC(=O)N1Cn2c(C)nnc2C2Cc3c(c(Cn4ncnn4)nn3C3CCCC3)CC21,,4.417250156,4.417250156
205,COc1ccc2c3c1OCC31CCN(C)C1C=C2,COc1ccc2c3c1OCC31CCN(C)C1C=C2,,4.415459633,4.415459633
194,N#CCC1(N=c2[nH]ncs2)CCNCC1,N#CCC1(N=c2[nH]ncs2)CCNCC1,,4.414839745,4.414839745
183,O=C1C2CCC1n1c2c(O)n(Cc2ccncc2)c1=O,O=C1C2CCC1n1c2c(O)n(Cc2ccncc2)c1=O,,4.414689541,4.414689541
182,[O-]N1CCC(O)(CC2CC2c2ccncc2)C1,[O-]N1CCC(O)(CC2CC2c2ccncc2)C1,,4.41442585,4.41442585
171,C#CC1(O)CCC2C3CCC4CC(NC)CCC4(C)C3CCC21C,C#CC1(O)CCC2C3CCC4CC(NC)CCC4(C)C3CCC21C,,4.414279461,4.414279461
183,N#Cc1c[nH]c(=N)c(C2(O)CCCCO2)n1,N#Cc1c[nH]c(=N)c(C2(O)CCCCO2)n1,,4.413679123,4.413679123
132,N#CC1C(c2ccco2)n2c(sc(=Cc3ccccn3)c2=O)=NC1(C#N)c1cccs1,N#CC1C(c2ccco2)n2c(sc(=Cc3ccccn3)c2=O)=NC1(C#N)c1cccs1,,4.413459301,4.413459301
190,CC1=C(CCc2ccccc2)C2OC1c1nnnn12,CC1=C(CCc2ccccc2)C2OC1c1nnnn12,,4.413369179,4.413369179
175,C[S+]([O-])c1nnc2cnccn12,C[S+]([O-])c1nnc2cnccn12,,4.412653446,4.412653446
193,C=C1C(c2ccoc2)CC2C(=O)OCC12C,C=C1C(c2ccoc2)CC2C(=O)OCC12C,,4.410123825,4.410123825
159,CSC1OC2OC(C)(C)OC2C2OC(C)(C)OC12,CSC1OC2OC(C)(C)OC2C2OC(C)(C)OC12,,4.408024311,4.408024311
187,OCC1OC2C(Oc3ncnn32)C1O,OCC1OC2C(Oc3ncnn32)C1O,,4.407359123,4.407359123
170,N#Cc1nc2c(nnn2C2OC(CO)C(O)C2O)s1,N#Cc1nc2c(nnn2C2OC(CO)C(O)C2O)s1,,4.406229973,4.406229973
193,c1cn2ncc(-c3cn4c(n3)C3CCC4C3)cc2n1,c1cn2ncc(-c3cn4c(n3)C3CCC4C3)cc2n1,,4.405829906,4.405829906
190,CC1(C2CC2)CC(c2ncco2)Cc2nnnn21,CC1(C2CC2)CC(c2ncco2)Cc2nnnn21,,4.405666828,4.405666828
172,C#CC12CCC(CC1)C2(C)C,C#CC12CCC(CC1)C2(C)C,,4.405020714,4.405020714
193,CC1(O)C(O)C(CO)OC1n1cnc2c(=N)[nH]cnc21,CC1(O)C(O)C(CO)OC1n1cnc2c(=N)[nH]cnc21,,4.405001163,4.405001163
180,Cn1c(=O)n(C2CC3CCC2C3)c2cncnc21,Cn1c(=O)n(C2CC3CCC2C3)c2cncnc21,,4.404698372,4.404698372
135,C#CCOC1NC(COc2cccnc2)C(O)C(O)C1O,C#CCOC1NC(COc2cccnc2)C(O)C(O)C1O,,4.401815414,4.401815414
197,CC1=CCN2c3nonc3CNC2C1,CC1=CCN2c3nonc3CNC2C1,,4.40037632,4.40037632
175,C1=Nc2cc3c(cc2C(n2ccnn2)C2COCCC12)OCO3,C1=Nc2cc3c(cc2C(n2ccnn2)C2COCCC12)OCO3,,4.400350094,4.400350094
185,CC1=NC(=O)C(CC#N)(n2ncc3cc(Cl)cnc32)C1C#N,CC1=NC(=O)C(CC#N)(n2ncc3cc(Cl)cnc32)C1C#N,,4.400078773,4.400078773
196,N#CC1CC2OC2N1C(=O)C1CC=CC1,N#CC1CC2OC2N1C(=O)C1CC=CC1,,4.399002075,4.399002075
170,CCOC12CCC=CC1Oc1ccc3c(c1C2)C(C)CCC3,CCOC12CCC=CC1Oc1ccc3c(c1C2)C(C)CCC3,,4.398197174,4.398197174
163,CN1CC2(C)C3CCC4(C)C(c5cccnc5)=CCC4C3CCC2N(C)C1=O,CN1CC2(C)C3CCC4(C)C(c5cccnc5)=CCC4C3CCC2N(C)C1=O,,4.391643524,4.391643524
172,CCCN1C2=NS(=O)(=O)C=C2C2C(=O)CC(C)(C)C=C2n2nnnc21,CCCN1C2=NS(=O)(=O)C=C2C2C(=O)CC(C)(C)C=C2n2nnnc21,,4.391581535,4.391581535
166,c1nc2sc(C34CC5CC(CC(C5)C3)C4)nn2n1,c1nc2sc(C34CC5CC(CC(C5)C3)C4)nn2n1,,4.391384125,4.391384125
168,O=C1CC2(C(=O)N1)C(=O)N(CCN1CC=C(c3cc[nH]c(=NCC4CC4)n3)CC1)c1ccccc12,O=C1CC2(C(=O)N1)C(=O)N(CCN1CC=C(c3cc[nH]c(=NCC4CC4)n3)CC1)c1ccccc12,,4.391335011,4.391335011
156,COn1c2c(c3ccccc31)C1CCC(CC2=O)N1CC(=O)c1ccco1,COn1c2c(c3ccccc31)C1CCC(CC2=O)N1CC(=O)c1ccco1,,4.389159203,4.389159203
193,O=S1(=O)CCC(N=c2[nH]c(Sc3nn4cnnc4s3)nc3ncnn23)C1,O=S1(=O)CCC(N=c2[nH]c(Sc3nn4cnnc4s3)nc3ncnn23)C1,,4.389064312,4.389064312
166,CN1CCC23C4=C(CCS4)CCC12N(C)c1ccccc13,CN1CCC23C4=C(CCS4)CCC12N(C)c1ccccc13,,4.385500431,4.385500431
164,CC(C)(Br)C(O)CCC(=CBr)CBr,CC(C)(Br)C(O)CCC(=CBr)CBr,,4.385207176,4.385207176
188,CC1CCC2C3CCC4C(S(C)(=O)=O)CCC4(C)C3CCC12C,CC1CCC2C3CCC4C(S(C)(=O)=O)CCC4(C)C3CCC12C,,4.384684563,4.384684563
185,c1ccc2c(c1)OCN1C2=NC2C3OC3CC21,c1ccc2c(c1)OCN1C2=NC2C3OC3CC21,,4.383985996,4.383985996
167,CC1(O)CC(c2cnccn2)OCn2ncnc21,CC1(O)CC(c2cnccn2)OCn2ncnc21,,4.383185863,4.383185863
140,N=c1[nH]c(N2CCC3C(N)C3C2)cc2nc(-c3ccco3)nn12,N=c1[nH]c(N2CCC3C(N)C3C2)cc2nc(-c3ccco3)nn12,,4.38279438,4.38279438
167,COC(=O)c1c(C(=O)N2CC3CC34C2=CC(=O)c2[nH]ccc24)nnn1-c1ccccc1,COC(=O)c1c(C(=O)N2CC3CC34C2=CC(=O)c2[nH]ccc24)nnn1-c1ccccc1,,4.382144451,4.382144451
